Shoes;www.innovateistore.com.json.csv;www.fashioneyewear.co.uk.json.csv;brand:;brand;0;0
Shoes;www.innovateistore.com.json.csv;www.fashioneyewear.co.uk.json.csv;color:;frame colour;2;3
Shoes;www.oreca-store.com.json.csv;www.fashioneyewear.co.uk.json.csv;couleur;frame colour;0;3
Shoes;www.oreca-store.com.json.csv;www.fashioneyewear.co.uk.json.csv;marque;brand;4;0
Shoes;www.tmart.com.json.csv;www.patrolstore.com.json.csv;color;colour;0;4
Shoes;www.tmart.com.json.csv;www.patrolstore.com.json.csv;heel;ankle height;2;0
Shoes;www.tmart.com.json.csv;www.patrolstore.com.json.csv;material;boot material;4;2
Shoes;www.tmart.com.json.csv;www.patrolstore.com.json.csv;weight;weight;9;8
Shoes;www.innovateistore.com.json.csv;www.patrolstore.com.json.csv;brand:;brand;0;3
Shoes;www.innovateistore.com.json.csv;www.patrolstore.com.json.csv;closure:;boot fastening;1;1
Shoes;www.innovateistore.com.json.csv;www.patrolstore.com.json.csv;color:;colour;2;4
Shoes;www.oreca-store.com.json.csv;www.patrolstore.com.json.csv;couleur;colour;0;4
Shoes;www.oreca-store.com.json.csv;www.patrolstore.com.json.csv;fermeture;boot fastening;1;1
Shoes;www.oreca-store.com.json.csv;www.patrolstore.com.json.csv;marque;brand;4;3
Shoes;www.oreca-store.com.json.csv;www.patrolstore.com.json.csv;matière;boot material;5;2
Shoes;www.innovateistore.com.json.csv;www.tmart.com.json.csv;color:;color;2;0
Shoes;www.innovateistore.com.json.csv;www.tmart.com.json.csv;size:;size;3;7
Shoes;www.mcguirearmynavy.com.json.csv;www.tmart.com.json.csv;size;size;3;7
Shoes;www.oreca-store.com.json.csv;www.tmart.com.json.csv;couleur;color;0;0
Shoes;www.oreca-store.com.json.csv;www.tmart.com.json.csv;matière;material;5;4
Shoes;www.oreca-store.com.json.csv;www.tmart.com.json.csv;taille;size;8;7
Shoes;www.mcguirearmynavy.com.json.csv;www.innovateistore.com.json.csv;size;size:;3;3
Shoes;www.oreca-store.com.json.csv;www.innovateistore.com.json.csv;couleur;color:;0;2
Shoes;www.oreca-store.com.json.csv;www.innovateistore.com.json.csv;fermeture;closure:;1;1
Shoes;www.oreca-store.com.json.csv;www.innovateistore.com.json.csv;marque;brand:;4;0
Shoes;www.oreca-store.com.json.csv;www.innovateistore.com.json.csv;taille;size:;8;3
Shoes;www.oreca-store.com.json.csv;www.mcguirearmynavy.com.json.csv;taille;size;8;3
Video_Games;uk.hardware.info.json.csv;www.pcx.com.mx.json.csv;brand;marca;0;5
Video_Games;uk.hardware.info.json.csv;www.pcx.com.mx.json.csv;brand;marca:;0;6
Video_Games;ingedus.com.json.csv;www.pcx.com.mx.json.csv;coloration de surface;color del producto;1;2
Video_Games;ingedus.com.json.csv;www.pcx.com.mx.json.csv;couleur;color del producto;3;2
Video_Games;ingedus.com.json.csv;www.pcx.com.mx.json.csv;largeur;ancho;10;1
Video_Games;mastermatica.com.json.csv;www.pcx.com.mx.json.csv;marca;marca;5;5
Video_Games;mastermatica.com.json.csv;www.pcx.com.mx.json.csv;marca;marca:;5;6
Video_Games;mastermatica.com.json.csv;www.pcx.com.mx.json.csv;modelo;modelo;6;8
Video_Games;mastermatica.com.json.csv;www.pcx.com.mx.json.csv;modelo;modelo:;6;9
Video_Games;www.shopblt.com.json.csv;www.pcx.com.mx.json.csv;manufacturer:;marca;5;5
Video_Games;www.shopblt.com.json.csv;www.pcx.com.mx.json.csv;manufacturer:;marca:;5;6
Video_Games;www.tmart.com.json.csv;www.pcx.com.mx.json.csv;cable length;longitud de cable;0;4
Video_Games;www.tmart.com.json.csv;www.pcx.com.mx.json.csv;color;color del producto;1;2
Video_Games;www.tmart.com.json.csv;www.pcx.com.mx.json.csv;dimensions;altura;3;0
Video_Games;www.tmart.com.json.csv;www.pcx.com.mx.json.csv;dimensions;ancho;3;1
Video_Games;www.tmart.com.json.csv;www.pcx.com.mx.json.csv;dimensions;profundidad;3;11
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;ancho;ancho;0;1
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;color del producto;color del producto;1;2
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;conectividad;conector;2;3
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;dimensiones (ancho x profundidad x altura);ancho;3;1
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;dimensiones (ancho x profundidad x altura);altura;3;0
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;dimensiones (ancho x profundidad x altura);profundidad;3;11
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;longitud de cable;longitud de cable;5;4
Video_Games;www.wipoid.com.json.csv;www.pcx.com.mx.json.csv;profundidad;profundidad;7;11
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;brand;marca;0;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;brand;marca:;0;6
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;color;color del producto;1;2
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;item size;altura;2;0
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;item size;ancho;2;1
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;item size;profundidad;2;11
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;model;modelo;5;8
Video_Games;www.medicaloutletdirect.com.json.csv;www.pcx.com.mx.json.csv;model;modelo:;5;9
Video_Games;www.electrocosto.com.json.csv;www.pcx.com.mx.json.csv;marca;marca;0;5
Video_Games;www.electrocosto.com.json.csv;www.pcx.com.mx.json.csv;marca;marca:;0;6
Video_Games;www.electrocosto.com.json.csv;www.pcx.com.mx.json.csv;modelo;modelo;1;8
Video_Games;www.electrocosto.com.json.csv;www.pcx.com.mx.json.csv;modelo;modelo:;1;9
Video_Games;www.terabytesolutions.it.json.csv;www.pcx.com.mx.json.csv;marca;marca;4;5
Video_Games;www.terabytesolutions.it.json.csv;www.pcx.com.mx.json.csv;marca;marca:;4;6
Video_Games;www.terabytesolutions.it.json.csv;www.pcx.com.mx.json.csv;codice prodotto;modelo;1;8
Video_Games;mastermatica.com.json.csv;uk.hardware.info.json.csv;marca;brand;5;0
Video_Games;mastermatica.com.json.csv;uk.hardware.info.json.csv;modelo;product name;6;3
Video_Games;mastermatica.com.json.csv;uk.hardware.info.json.csv;tipo;productgroep;8;4
Video_Games;www.shopblt.com.json.csv;uk.hardware.info.json.csv;manufacturer:;brand;5;0
Video_Games;www.shopblt.com.json.csv;uk.hardware.info.json.csv;mfg. & model:;product name;6;3
Video_Games;www.shopblt.com.json.csv;uk.hardware.info.json.csv;upc:;ean / upc;11;1
Video_Games;www.medicaloutletdirect.com.json.csv;uk.hardware.info.json.csv;brand;brand;0;0
Video_Games;www.medicaloutletdirect.com.json.csv;uk.hardware.info.json.csv;upc;ean / upc;9;1
Video_Games;www.electrocosto.com.json.csv;uk.hardware.info.json.csv;marca;brand;0;0
Video_Games;www.electrocosto.com.json.csv;uk.hardware.info.json.csv;modelo;product name;1;3
Video_Games;www.terabytesolutions.it.json.csv;uk.hardware.info.json.csv;categoria;productgroep;0;4
Video_Games;www.terabytesolutions.it.json.csv;uk.hardware.info.json.csv;ean;ean / upc;3;1
Video_Games;www.terabytesolutions.it.json.csv;uk.hardware.info.json.csv;marca;brand;4;0
Video_Games;mastermatica.com.json.csv;ingedus.com.json.csv;uso;utilisation recommandée;9;17
Video_Games;www.tmart.com.json.csv;ingedus.com.json.csv;color;couleur;1;3
Video_Games;www.tmart.com.json.csv;ingedus.com.json.csv;dimensions;largeur;3;10
Video_Games;www.tmart.com.json.csv;ingedus.com.json.csv;dimensions;profondeur;3;12
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;ancho;largeur;0;10
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;profundidad;profondeur;7;12
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;color del producto;couleur;1;3
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;peso;poids;6;11
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;uso recomendado;utilisation recommandée;8;17
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;dimensiones (ancho x profundidad x altura);largeur;3;10
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;dimensiones (ancho x profundidad x altura);profondeur;3;12
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;color;couleur;1;3
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;item size;largeur;2;10
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;item size;profondeur;2;12
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;item weight;poids;3;11
Video_Games;www.shopblt.com.json.csv;mastermatica.com.json.csv;description:;características;1;0
Video_Games;www.shopblt.com.json.csv;mastermatica.com.json.csv;manufacturer:;marca;5;5
Video_Games;www.shopblt.com.json.csv;mastermatica.com.json.csv;mfg. & model:;modelo;6;6
Video_Games;www.wipoid.com.json.csv;mastermatica.com.json.csv;conectividad;conexión;2;1
Video_Games;www.wipoid.com.json.csv;mastermatica.com.json.csv;uso recomendado;uso;8;9
Video_Games;www.medicaloutletdirect.com.json.csv;mastermatica.com.json.csv;brand;marca;0;5
Video_Games;www.medicaloutletdirect.com.json.csv;mastermatica.com.json.csv;model;modelo;5;6
Video_Games;www.electrocosto.com.json.csv;mastermatica.com.json.csv;marca;marca;0;5
Video_Games;www.electrocosto.com.json.csv;mastermatica.com.json.csv;modelo;modelo;1;6
Video_Games;www.terabytesolutions.it.json.csv;mastermatica.com.json.csv;marca;marca;4;5
Video_Games;www.terabytesolutions.it.json.csv;mastermatica.com.json.csv;categoria;tipo;0;8
Video_Games;www.tmart.com.json.csv;www.shopblt.com.json.csv;dimensions;dimensions:;3;2
Video_Games;www.tmart.com.json.csv;www.shopblt.com.json.csv;weight;weight:;5;12
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;ancho;dimensions:;0;2
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;profundidad;dimensions:;7;2
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;dimensiones (ancho x profundidad x altura);dimensions:;3;2
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;peso;weight:;6;12
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;brand;manufacturer:;0;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;item size;dimensions:;2;2
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;item weight;weight:;3;12
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;model;mfg. & model:;5;6
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;upc;upc:;9;11
Video_Games;www.electrocosto.com.json.csv;www.shopblt.com.json.csv;marca;manufacturer:;0;5
Video_Games;www.electrocosto.com.json.csv;www.shopblt.com.json.csv;modelo;mfg. & model:;1;6
Video_Games;www.terabytesolutions.it.json.csv;www.shopblt.com.json.csv;marca;manufacturer:;4;5
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;longitud de cable;cable length;5;0
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;color del producto;color;1;1
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;utilizar con;compatible with;9;2
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;ancho;dimensions;0;3
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;profundidad;dimensions;7;3
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;dimensiones (ancho x profundidad x altura);dimensions;3;3
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;peso;weight;6;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.tmart.com.json.csv;color;color;1;1
Video_Games;www.medicaloutletdirect.com.json.csv;www.tmart.com.json.csv;item weight;weight;3;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;color;color del producto;1;1
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item size;ancho;2;0
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item size;dimensiones (ancho x profundidad x altura);2;3
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item size;profundidad;2;7
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item weight;peso;3;6
Video_Games;www.electrocosto.com.json.csv;www.medicaloutletdirect.com.json.csv;marca;brand;0;0
Video_Games;www.electrocosto.com.json.csv;www.medicaloutletdirect.com.json.csv;modelo;model;1;5
Video_Games;www.terabytesolutions.it.json.csv;www.medicaloutletdirect.com.json.csv;marca;brand;4;0
Video_Games;www.terabytesolutions.it.json.csv;www.medicaloutletdirect.com.json.csv;ean;upc;3;9
Video_Games;www.terabytesolutions.it.json.csv;www.medicaloutletdirect.com.json.csv;codice prodotto;model;1;5
Video_Games;www.terabytesolutions.it.json.csv;www.electrocosto.com.json.csv;marca;marca;4;0
Video_Games;www.terabytesolutions.it.json.csv;www.electrocosto.com.json.csv;codice prodotto;modelo;1;1
Video_Games;mastermatica.com.json.csv;uk.hardware.info.json.csv;marca;brand;5;0
Video_Games;mastermatica.com.json.csv;uk.hardware.info.json.csv;modelo;product name;6;3
Video_Games;mastermatica.com.json.csv;uk.hardware.info.json.csv;tipo;productgroep;8;4
Video_Games;www.shopblt.com.json.csv;uk.hardware.info.json.csv;manufacturer:;brand;5;0
Video_Games;www.shopblt.com.json.csv;uk.hardware.info.json.csv;mfg. & model:;product name;6;3
Video_Games;www.shopblt.com.json.csv;uk.hardware.info.json.csv;upc:;ean / upc;11;1
Video_Games;www.medicaloutletdirect.com.json.csv;uk.hardware.info.json.csv;brand;brand;0;0
Video_Games;www.medicaloutletdirect.com.json.csv;uk.hardware.info.json.csv;upc;ean / upc;9;1
Video_Games;www.electrocosto.com.json.csv;uk.hardware.info.json.csv;marca;brand;0;0
Video_Games;www.electrocosto.com.json.csv;uk.hardware.info.json.csv;modelo;product name;1;3
Video_Games;www.terabytesolutions.it.json.csv;uk.hardware.info.json.csv;categoria;productgroep;0;4
Video_Games;www.terabytesolutions.it.json.csv;uk.hardware.info.json.csv;ean;ean / upc;3;1
Video_Games;www.terabytesolutions.it.json.csv;uk.hardware.info.json.csv;marca;brand;4;0
Video_Games;mastermatica.com.json.csv;ingedus.com.json.csv;uso;utilisation recommandée;9;17
Video_Games;www.tmart.com.json.csv;ingedus.com.json.csv;color;couleur;1;3
Video_Games;www.tmart.com.json.csv;ingedus.com.json.csv;dimensions;largeur;3;10
Video_Games;www.tmart.com.json.csv;ingedus.com.json.csv;dimensions;profondeur;3;12
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;ancho;largeur;0;10
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;profundidad;profondeur;7;12
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;color del producto;couleur;1;3
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;peso;poids;6;11
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;uso recomendado;utilisation recommandée;8;17
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;dimensiones (ancho x profundidad x altura);largeur;3;10
Video_Games;www.wipoid.com.json.csv;ingedus.com.json.csv;dimensiones (ancho x profundidad x altura);profondeur;3;12
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;color;couleur;1;3
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;item size;largeur;2;10
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;item size;profondeur;2;12
Video_Games;www.medicaloutletdirect.com.json.csv;ingedus.com.json.csv;item weight;poids;3;11
Video_Games;www.shopblt.com.json.csv;mastermatica.com.json.csv;description:;características;1;0
Video_Games;www.shopblt.com.json.csv;mastermatica.com.json.csv;manufacturer:;marca;5;5
Video_Games;www.shopblt.com.json.csv;mastermatica.com.json.csv;mfg. & model:;modelo;6;6
Video_Games;www.wipoid.com.json.csv;mastermatica.com.json.csv;conectividad;conexión;2;1
Video_Games;www.wipoid.com.json.csv;mastermatica.com.json.csv;uso recomendado;uso;8;9
Video_Games;www.medicaloutletdirect.com.json.csv;mastermatica.com.json.csv;brand;marca;0;5
Video_Games;www.medicaloutletdirect.com.json.csv;mastermatica.com.json.csv;model;modelo;5;6
Video_Games;www.electrocosto.com.json.csv;mastermatica.com.json.csv;marca;marca;0;5
Video_Games;www.electrocosto.com.json.csv;mastermatica.com.json.csv;modelo;modelo;1;6
Video_Games;www.terabytesolutions.it.json.csv;mastermatica.com.json.csv;marca;marca;4;5
Video_Games;www.terabytesolutions.it.json.csv;mastermatica.com.json.csv;categoria;tipo;0;8
Video_Games;www.tmart.com.json.csv;www.shopblt.com.json.csv;dimensions;dimensions:;3;2
Video_Games;www.tmart.com.json.csv;www.shopblt.com.json.csv;weight;weight:;5;12
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;ancho;dimensions:;0;2
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;profundidad;dimensions:;7;2
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;dimensiones (ancho x profundidad x altura);dimensions:;3;2
Video_Games;www.wipoid.com.json.csv;www.shopblt.com.json.csv;peso;weight:;6;12
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;brand;manufacturer:;0;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;item size;dimensions:;2;2
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;item weight;weight:;3;12
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;model;mfg. & model:;5;6
Video_Games;www.medicaloutletdirect.com.json.csv;www.shopblt.com.json.csv;upc;upc:;9;11
Video_Games;www.electrocosto.com.json.csv;www.shopblt.com.json.csv;marca;manufacturer:;0;5
Video_Games;www.electrocosto.com.json.csv;www.shopblt.com.json.csv;modelo;mfg. & model:;1;6
Video_Games;www.terabytesolutions.it.json.csv;www.shopblt.com.json.csv;marca;manufacturer:;4;5
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;longitud de cable;cable length;5;0
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;color del producto;color;1;1
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;utilizar con;compatible with;9;2
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;ancho;dimensions;0;3
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;profundidad;dimensions;7;3
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;dimensiones (ancho x profundidad x altura);dimensions;3;3
Video_Games;www.wipoid.com.json.csv;www.tmart.com.json.csv;peso;weight;6;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.tmart.com.json.csv;color;color;1;1
Video_Games;www.medicaloutletdirect.com.json.csv;www.tmart.com.json.csv;item weight;weight;3;5
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;color;color del producto;1;1
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item size;ancho;2;0
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item size;dimensiones (ancho x profundidad x altura);2;3
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item size;profundidad;2;7
Video_Games;www.medicaloutletdirect.com.json.csv;www.wipoid.com.json.csv;item weight;peso;3;6
Video_Games;www.electrocosto.com.json.csv;www.medicaloutletdirect.com.json.csv;marca;brand;0;0
Video_Games;www.electrocosto.com.json.csv;www.medicaloutletdirect.com.json.csv;modelo;model;1;5
Video_Games;www.terabytesolutions.it.json.csv;www.medicaloutletdirect.com.json.csv;marca;brand;4;0
Video_Games;www.terabytesolutions.it.json.csv;www.medicaloutletdirect.com.json.csv;ean;upc;3;9
Video_Games;www.terabytesolutions.it.json.csv;www.medicaloutletdirect.com.json.csv;codice prodotto;model;1;5
Video_Games;www.terabytesolutions.it.json.csv;www.electrocosto.com.json.csv;marca;marca;4;0
Video_Games;www.terabytesolutions.it.json.csv;www.electrocosto.com.json.csv;codice prodotto;modelo;1;1
Home_and_Garden;carkart.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;carkart.com.json.csv;budkoo.com.json.csv;item model number;model;2;11
Home_and_Garden;carkart.com.json.csv;budkoo.com.json.csv;manufacturer part number;mpn;4;12
Home_and_Garden;carkart.com.json.csv;budkoo.com.json.csv;model;model;5;11
Home_and_Garden;carkart.com.json.csv;budkoo.com.json.csv;oem part number;part number;6;16
Home_and_Garden;carkart.com.json.csv;budkoo.com.json.csv;product dimensions;size;7;19
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;colours;color;1;3
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;depth;size;2;19
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;height;size;5;19
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;width;size;10;19
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;size;size;8;19
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;model;model;6;11
Home_and_Garden;gardenshed.com.json.csv;budkoo.com.json.csv;warranty;warranty;9;24
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;binding: ;binding;0;0
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;brand: ;brand;1;1
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;color: ;color;3;3
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;ean: ;ean;6;4
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;manufacturer: ;manufacturer;8;10
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;model: ;model;11;11
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;mpn: ;mpn;12;12
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;type: ;product group;14;17
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;upc: ;upc;15;22
Home_and_Garden;www.addoway.com.json.csv;budkoo.com.json.csv;qty available: ;package quantity;13;15
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;color;color;1;3
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;item size;size;2;19
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;4;10
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;model;model;5;11
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;package size;package dimensions;6;14
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;units in package;number of items;8;13
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;budkoo.com.json.csv;upc;upc;9;22
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;color;color;1;3
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;item size;size;2;19
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;4;10
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;model;model;5;11
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;package size;package dimensions;6;14
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;units in package;number of items;8;13
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;budkoo.com.json.csv;upc;upc;9;22
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;color;color;1;3
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;item size;size;2;19
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;4;10
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;model;model;5;11
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;package size;package dimensions;6;14
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;upc;upc;9;22
Home_and_Garden;www.hockeyfandirect.com.json.csv;budkoo.com.json.csv;units in package;number of items;8;13
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;color;color;1;3
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;item size;size;2;19
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;4;10
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;model;model;5;11
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;upc;upc;9;22
Home_and_Garden;www.omeubololindo.com.json.csv;budkoo.com.json.csv;units in package;number of items;8;13
Home_and_Garden;www.plushaddict.co.uk.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;www.plushaddict.co.uk.json.csv;budkoo.com.json.csv;main colour;color;6;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;color;color;1;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;item size;size;2;19
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;4;10
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;model;model;5;11
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;package size;package dimensions;6;14
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;units in package;number of items;8;13
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;budkoo.com.json.csv;upc;upc;9;22
Home_and_Garden;gardenshed.com.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;gardenshed.com.json.csv;carkart.com.json.csv;model;model;6;5
Home_and_Garden;gardenshed.com.json.csv;carkart.com.json.csv;depth;product dimensions;2;7
Home_and_Garden;gardenshed.com.json.csv;carkart.com.json.csv;height;product dimensions;5;7
Home_and_Garden;gardenshed.com.json.csv;carkart.com.json.csv;width;product dimensions;10;7
Home_and_Garden;gardenshed.com.json.csv;carkart.com.json.csv;size;product dimensions;8;7
Home_and_Garden;www.addoway.com.json.csv;carkart.com.json.csv;brand: ;brand;1;0
Home_and_Garden;www.addoway.com.json.csv;carkart.com.json.csv;model: ;model;11;5
Home_and_Garden;www.addoway.com.json.csv;carkart.com.json.csv;mpn: ;manufacturer part number;12;4
